Criação das árvores ordenadas:
n_persons	index	time        
65536    	0    	7.029100e-02
65536    	1    	8.740140e-02
65536    	2    	7.964970e-02
65536    	3    	7.088050e-02

Procura de nós nas árvores:
n_persons	index	time        
65536    	0    	6.509650e-02
65536    	1    	1.009216e-01
65536    	2    	8.997970e-02
65536    	3    	5.475210e-02

Maior profundidade das árvores:
n_persons	index	time        	depth
65536    	0    	3.868900e-03	40   
65536    	1    	4.124100e-03	39   
65536    	2    	4.231300e-03	36   
65536    	3    	4.162800e-03	37   

Número de nós em cada nível:
n_persons	index	time        	lvl0  	lvl1  	lvl2  	lvl3  	lvl4  	lvl5  	lvl6  	lvl7  	lvl8  	lvl9  	lvl10 	lvl11 	lvl12 	lvl13 	lvl14 	lvl15 	lvl16 	lvl17 	lvl18 	lvl19 	lvl20 	lvl21 	lvl22 	lvl23 	lvl24 	lvl25 	lvl26 	lvl27 	lvl28 	lvl29 	lvl30 	lvl31 	lvl32 	lvl33 	lvl34 	lvl35 	lvl36 	lvl37 	lvl38 	lvl39 	lvl40 
65536    	0    	3.355200e-03	1     	2     	4     	8     	16    	31    	61    	110   	204   	331   	544   	850   	1248  	1752  	2258  	2736  	3192  	3651  	4082  	4433  	4656  	4803  	4775  	4556  	4191  	3772  	3342  	2800  	2172  	1667  	1193  	829   	519   	328   	201   	107   	59    	33    	13    	5     	1     
65536    	1    	3.195300e-03	1     	2     	4     	8     	16    	32    	63    	124   	233   	423   	736   	1146  	1663  	2272  	2951  	3728  	4464  	5125  	5681  	5925  	5886  	5522  	4958  	4075  	3287  	2469  	1783  	1217  	763   	448   	246   	130   	73    	41    	20    	11    	5     	3     	1     	1     	nan   
65536    	2    	3.956300e-03	1     	2     	4     	8     	16    	31    	61    	117   	226   	417   	722   	1226  	1877  	2763  	3737  	4765  	5569  	6044  	6230  	6059  	5585  	4889  	4085  	3193  	2427  	1831  	1341  	920   	604   	380   	225   	108   	46    	15    	9     	2     	1     	nan   	nan   	nan   	nan   
65536    	3    	1.232300e-02	1     	2     	4     	8     	16    	32    	64    	122   	237   	416   	714   	1151  	1779  	2572  	3523  	4490  	5264  	5910  	6168  	6124  	5714  	5107  	4246  	3507  	2697  	1977  	1364  	925   	595   	370   	220   	118   	58    	20    	11    	6     	3     	1     	nan   	nan   	nan   

Lista de pessoas (índice 0, filtro "John "):
#       	name (0)                       	zip_code (1)                                                   	telephone number (2)	social security number (3)
1       	John Adams                     	11207 Brooklyn (Kings county)                                  	7459 635 865     	435-18-4995            
901     	John Roberts                   	10472 Bronx (Bronx county)                                     	4502 251 905     	460-07-0877            
902     	John Roberts                   	6010 Bristol (Hartford county)                                 	5699 087 450     	498-22-3307            
903     	John Roberts                   	66061 Olathe (Johnson county)                                  	4695 842 939     	815-65-1219            
904     	John Roberts                   	84404 Ogden (Weber county)                                     	5094 941 964     	062-69-6750            
905     	John Roberts                   	85326 Buckeye (Maricopa county)                                	7002 011 221     	796-32-9238            
906     	John Roberts                   	91710 Chino (San Bernardino county)                            	7526 865 611     	027-63-3526            
907     	John Robinson                  	10469 Bronx (Bronx county)                                     	5756 131 176     	112-95-3774            
908     	John Robinson                  	11368 Corona (Queens county)                                   	6190 232 775     	046-62-9524            
909     	John Robinson                  	43055 Newark (Licking county)                                  	2363 619 080     	372-62-0746            
910     	John Robinson                  	44256 Medina (Medina county)                                   	3646 534 734     	490-78-5042            
911     	John Robinson                  	78664 Round Rock (Williamson county)                           	4691 661 446     	510-10-0590            
912     	John Robinson                  	78745 Austin (Travis county)                                   	2442 171 627     	521-45-4603            
913     	John Robinson                  	8701 Lakewood (Ocean county)                                   	3649 804 594     	161-41-0343            
914     	John Robinson                  	90019 Los Angeles (Los Angeles county)                         	6741 286 654     	310-83-1629            
915     	John Robinson                  	90255 Huntington Park (Los Angeles county)                     	2676 657 381     	731-96-5741            
916     	John Robles                    	32218 Jacksonville (Duval county)                              	4566 053 353     	319-88-5871            
917     	John Rocha                     	7087 Union City (Hudson county)                                	4205 478 491     	806-70-7401            
918     	John Rocha                     	97229 Portland (Washington county)                             	1056 346 966     	742-88-6891            
919     	John Rodriguez                 	10463 Bronx (Bronx county)                                     	7305 191 584     	295-97-0164            
920     	John Rodriguez                 	11355 Flushing (Queens county)                                 	1665 154 820     	160-71-3545            
921     	John Rodriguez                 	32765 Oviedo (Seminole county)                                 	5069 811 954     	983-38-2018            
922     	John Rodriguez                 	60623 Chicago (Cook county)                                    	7457 583 233     	841-37-2744            
923     	John Rodriguez                 	75056 The Colony (Denton county)                               	7515 692 253     	699-30-1166            
924     	John Rodriguez                 	80134 Parker (Douglas county)                                  	6884 590 855     	926-54-2614            
925     	John Rodriguez                 	90731 San Pedro (Los Angeles county)                           	5047 705 117     	640-95-7872            
926     	John Rodriguez                 	91402 Panorama City (Los Angeles county)                       	7083 317 102     	524-18-1238            
