Criação das árvores ordenadas:
n_persons	index	time        
131072   	0    	1.524943e-01
131072   	1    	1.847001e-01
131072   	2    	2.013229e-01
131072   	3    	1.610040e-01

Procura de nós nas árvores:
n_persons	index	time        
131072   	0    	1.819032e-01
131072   	1    	1.981311e-01
131072   	2    	1.412904e-01
131072   	3    	1.432064e-01

Maior profundidade das árvores:
n_persons	index	time        	depth
131072   	0    	7.385700e-03	45   
131072   	1    	8.441900e-03	42   
131072   	2    	7.884700e-03	38   
131072   	3    	1.050710e-02	38   

Número de nós em cada nível:
n_persons	index	time        	lvl0  	lvl1  	lvl2  	lvl3  	lvl4  	lvl5  	lvl6  	lvl7  	lvl8  	lvl9  	lvl10 	lvl11 	lvl12 	lvl13 	lvl14 	lvl15 	lvl16 	lvl17 	lvl18 	lvl19 	lvl20 	lvl21 	lvl22 	lvl23 	lvl24 	lvl25 	lvl26 	lvl27 	lvl28 	lvl29 	lvl30 	lvl31 	lvl32 	lvl33 	lvl34 	lvl35 	lvl36 	lvl37 	lvl38 	lvl39 	lvl40 	lvl41 	lvl42 	lvl43 	lvl44 	lvl45 
131072   	0    	1.288850e-02	1     	2     	4     	8     	16    	31    	61    	116   	218   	379   	630   	1033  	1567  	2294  	3126  	4070  	5080  	6004  	6902  	7820  	8541  	9081  	9329  	9351  	9118  	8579  	7837  	6881  	5870  	4879  	3774  	2845  	2034  	1415  	892   	536   	338   	215   	102   	45    	25    	11    	8     	2     	1     	1     
131072   	1    	8.627700e-03	1     	2     	4     	8     	16    	32    	64    	124   	242   	447   	802   	1343  	2131  	3042  	4212  	5506  	6872  	8296  	9576  	10692 	11335 	11477 	10974 	9967  	8710  	7158  	5642  	4278  	3033  	1976  	1275  	787   	473   	271   	143   	71    	40    	23    	13    	6     	5     	2     	1     	nan   	nan   	nan   
131072   	2    	1.707520e-02	1     	2     	4     	8     	16    	32    	61    	119   	230   	435   	783   	1364  	2248  	3471  	5046  	6832  	8743  	10282 	11314 	11904 	11762 	11148 	10065 	8657  	7079  	5551  	4210  	3206  	2381  	1620  	1040  	682   	411   	192   	104   	44    	14    	8     	3     	nan   	nan   	nan   	nan   	nan   	nan   	nan   
131072   	3    	1.854300e-02	1     	2     	4     	8     	16    	32    	64    	123   	243   	442   	789   	1324  	2138  	3251  	4670  	6386  	8137  	9784  	11000 	11696 	11805 	11315 	10413 	9074  	7593  	6192  	4765  	3407  	2370  	1577  	1023  	642   	391   	216   	97    	47    	20    	12    	3     	nan   	nan   	nan   	nan   	nan   	nan   	nan   

Lista de pessoas (índice 0, filtro "John "):
#       	name (0)                       	zip_code (1)                                                   	telephone number (2)	social security number (3)
1       	John Abbott                    	98052 Redmond (King county)                                    	5339 868 545     	597-10-9426            
1692    	John Phan                      	78045 Laredo (Webb county)                                     	1802 519 027     	087-91-2928            
1693    	John Phelps                    	60641 Chicago (Cook county)                                    	6017 113 691     	063-19-8251            
1694    	John Phillips                  	11234 Brooklyn (Kings county)                                  	3968 258 478     	384-96-4850            
1695    	John Phillips                  	19143 Philadelphia (Philadelphia county)                       	7286 040 451     	830-92-1119            
1696    	John Phillips                  	29072 Lexington (Lexington county)                             	2107 110 361     	540-32-8950            
1697    	John Phillips                  	60638 Chicago (Cook county)                                    	3059 446 165     	823-23-0903            
1698    	John Phillips                  	7055 Passaic (Passaic county)                                  	7472 486 607     	746-52-2379            
1699    	John Phillips                  	76244 Keller (Tarrant county)                                  	3906 019 002     	068-13-4040            
1700    	John Phillips                  	78251 San Antonio (Bexar county)                               	7467 081 139     	180-81-1062            
1701    	John Pierce                    	2148 Malden (Middlesex county)                                 	4150 845 644     	113-73-1338            
1702    	John Pierce                    	23462 Virginia Beach (Virginia Beach City county)              	8208 927 080     	636-24-7151            
1703    	John Pierce                    	94110 San Francisco (San Francisco county)                     	5159 507 564     	739-14-5600            
1704    	John Pitts                     	11434 Jamaica (Queens county)                                  	2581 671 638     	980-94-0793            
1705    	John Pitts                     	75034 Frisco (Collin county)                                   	8496 179 544     	609-40-0391            
1706    	John Ponce                     	92021 El Cajon (San Diego county)                              	7527 930 285     	595-41-0692            
1707    	John Pope                      	22407 Fredericksburg (Spotsylvania county)                     	2233 428 168     	714-37-8212            
1708    	John Pope                      	60505 Aurora (Kane county)                                     	9528 795 424     	722-40-0773            
1709    	John Pope                      	95020 Gilroy (Santa Clara county)                              	9021 099 963     	906-59-5065            
1710    	John Pope                      	95112 San Jose (Santa Clara county)                            	2835 707 428     	055-67-7765            
1711    	John Porter                    	10472 Bronx (Bronx county)                                     	9546 519 161     	898-45-1653            
1712    	John Porter                    	27587 Wake Forest (Wake county)                                	1396 956 725     	296-14-5170            
1713    	John Porter                    	6010 Bristol (Hartford county)                                 	4850 642 441     	748-31-2101            
1714    	John Porter                    	76179 Fort Worth (Tarrant county)                              	6600 344 392     	212-17-4568            
1715    	John Potter                    	34953 Port St. Lucie (St. Lucie county)                        	1135 607 419     	776-67-1637            
1716    	John Potter                    	85041 Phoenix (Maricopa county)                                	7575 705 532     	288-30-3613            
1717    	John Potts                     	60620 Chicago (Cook county)                                    	1388 804 213     	936-13-8788            
1718    	John Powell                    	11214 Brooklyn (Kings county)                                  	4571 993 786     	148-12-8701            
1719    	John Powers                    	10468 Bronx (Bronx county)                                     	2741 368 294     	352-70-3501            
1720    	John Powers                    	28269 Charlotte (Mecklenburg county)                           	3748 836 224     	290-11-7392            
1721    	John Powers                    	91709 Chino Hills (San Bernardino county)                      	4517 120 852     	854-45-1222            
1722    	John Pratt                     	10473 Bronx (Bronx county)                                     	5748 176 838     	007-37-7642            
1723    	John Pratt                     	92115 San Diego (San Diego county)                             	7757 155 179     	401-61-0939            
1724    	John Preston                   	60641 Chicago (Cook county)                                    	9755 130 258     	022-44-9226            
1725    	John Price                     	20906 Silver Spring (Montgomery county)                        	3887 914 368     	472-34-1101            
